title,name,vintage,url,isTimeseries,temporal,description,modified
"2014 National Population Projections: Projected Population by Age Groups, Sex, Race, and Hispanic Origin for the United States",pep/projagegroups,2014,https://api.census.gov/data/2014/pep/projagegroups,,"April 1,2010","Projected Population by Age Groups, Sex, Race, and Hispanic Origin for the United States: 2014-2060 // Source: U.S. Census Bureau, Population Division // Note: 'In combination' means in combination with one or more other races. The sum of the five race-in-combination groups adds to more than the total population because individuals may report more than one race. Hispanic origin is considered an ethnicity, not a race. Hispanics may be of any race. // The projections generally do not precisely agree with population estimates available elsewhere on the Census Bureau website for methodological reasons. Where both estimates and projections are available for a given time reference, it is recommended that you use the population estimates as the measure of the current population. // For detailed information about the methods used to create the population projections, see https://www.census.gov/population/projections/methodology. // The population projections for the United States are produced by the Census Bureau's Population Estimates and Projections Program. Population projections are estimates of the population for future dates. They are typically based on an estimated population consistent with the most recent decennial census and are produced using the cohort-component method. Projections illustrate possible courses of population change based on assumptions about future births, deaths, net international migration, and domestic migration. The Population Estimates and Projections Program provides additional information on its website: https://www.census.gov/population/projections.",2016-12-21
"2014 National Population Projections: Projected Births by Sex, Race, and Hispanic Origin for the United States",pep/projbirths,2014,https://api.census.gov/data/2014/pep/projbirths,,"April 1,2010","Projected Births by Sex, Race, and Hispanic Origin for the United States: 2014-2060 // Source: U.S. Census Bureau, Population Division // Note: Hispanic origin is considered an ethnicity, not a race. Hispanics may be of any race. All projected births are considered native born. // For detailed information about the methods used to create the population projections, see https://www.census.gov/population/projections/methodology. // The population projections for the United States are produced by the Census Bureau's Population Estimates and Projections Program. Population projections are estimates of the population for future dates. They are typically based on an estimated population consistent with the most recent decennial census and are produced using the cohort-component method. Projections illustrate possible courses of population change based on assumptions about future births, deaths, net international migration, and domestic migration. The Population Estimates and Projections Program provides additional information on its website: https://www.census.gov/population/projections.",2016-12-21
"2014 National Population Projections: Projected Deaths by Single Year of Age, Sex, Race, and Hispanic Origin for the United States",pep/projdeaths,2014,https://api.census.gov/data/2014/pep/projdeaths,,"April 1,2010","Projected Deaths by Single Year of Age, Sex, Race, and Hispanic Origin for the United States: 2014-2060 // Source: U.S. Census Bureau, Population Division // Note: Hispanic origin is considered an ethnicity, not a race. Hispanics may be of any race. // For detailed information about the methods used to create the population projections, see https://www.census.gov/population/projections/methodology. // The population projections for the United States are produced by the Census Bureau's Population Estimates and Projections Program. Population projections are estimates of the population for future dates. They are typically based on an estimated population consistent with the most recent decennial census and are produced using the cohort-component method. Projections illustrate possible courses of population change based on assumptions about future births, deaths, net international migration, and domestic migration. The Population Estimates and Projections Program provides additional information on its website: https://www.census.gov/population/projections.",2016-12-21
"2014 National Population Projections: Projected Population by Single Year of Age, Sex, Race, Hispanic Origin, and Nativity for the United States",pep/projnat,2014,https://api.census.gov/data/2014/pep/projnat,,"April 1,2010","Projected Population by Single Year of Age, Sex, Race, Hispanic Origin, and Nativity for the United States: 2014-2060 // Source: U.S. Census Bureau, Population Division // Note: Hispanic origin is considered an ethnicity, not a race. Hispanics may be of any race. // For detailed information about the methods used to create the population projections, see https://www.census.gov/population/projections/methodology. // The population projections for the United States are produced by the Census Bureau's Population Estimates and Projections Program. Population projections are estimates of the population for future dates. They are typically based on an estimated population consistent with the most recent decennial census and are produced using the cohort-component method. Projections illustrate possible courses of population change based on assumptions about future births, deaths, net international migration, and domestic migration. The Population Estimates and Projections Program provides additional information on its website: https://www.census.gov/population/projections.",2016-12-21
"2014 National Population Projections: Projected Net International Migration by Single Year of Age, Sex, Race, and Hispanic Origin for the United States",pep/projnim,2014,https://api.census.gov/data/2014/pep/projnim,,"April 1,2010","Projected Net International Migration by Single Year of Age, Sex, Race, and Hispanic Origin for the United States: 2014-2060 // Source: U.S. Census Bureau, Population Division // Note: Hispanic origin is considered an ethnicity, not a race. Hispanics may be of any race. // For detailed information about the methods used to create the population projections, see https://www.census.gov/population/projections/methodology. // The population projections for the United States are produced by the Census Bureau's Population Estimates and Projections Program. Population projections are estimates of the population for future dates. They are typically based on an estimated population consistent with the most recent decennial census and are produced using the cohort-component method. Projections illustrate possible courses of population change based on assumptions about future births, deaths, net international migration, and domestic migration. The Population Estimates and Projections Program provides additional information on its website: https://www.census.gov/population/projections.",2016-12-21
"2014 National Population Projections: Projected Population by Single Year of Age, Sex, Race, and Hispanic Origin for the United States",pep/projpop,2014,https://api.census.gov/data/2014/pep/projpop,,"April 1,2010","Projected Population by Single Year of Age, Sex, Race, and Hispanic Origin for the United States: 2014 to 2060  // Source: U.S. Census Bureau, Population Division // Note: 'In combination' means in combination with one or more other races. The sum of the five race-in-combination groups adds to more than the total population because individuals may report more than one race. Hispanic origin is considered an ethnicity, not a race. Hispanics may be of any race. // The projections generally do not precisely agree with population estimates available elsewhere on the Census Bureau website for methodological reasons. Where both estimates and projections are available for a given time reference, it is recommended that you use the population estimates as the measure of the current population. // For detailed information about the methods used to create the population projections, see https://www.census.gov/population/projections/methodology. // The population projections for the United States are produced by the Census Bureau's Population Estimates and Projections Program. Population projections are estimates of the population for future dates. They are typically based on an estimated population consistent with the most recent decennial census and are produced using the cohort-component method. Projections illustrate possible courses of population change based on assumptions about future births, deaths, net international migration, and domestic migration. The Population Estimates and Projections Program provides additional information on its website: https://www.census.gov/population/projections.",2016-12-21
"Vintage 2013 Population Estimates: State Population Estimates by Single Year of Age, Sex, 5 Races, and Hispanic Origin",pep/stchar5,2013,https://api.census.gov/data/2013/pep/stchar5,,"April 1, 2010 - Current","Annual State Resident Population Estimates for 5 Race Groups (5 Race Alone or in Combination Groups) by Age, Sex, and Hispanic Origin: April 1, 2010 to July 1, 2013// File: 7/1/2013 State Characteristics Population Estimates // Source: U.S. Census Bureau, Population Division // Release Date: June 2014 // Note: 'In combination' means in combination with one or more other races. The sum of the five race groups adds to more than the total population because individuals may report more than one race. The estimates are based on the 2010 Census and reflect changes to the April 1, 2010 population due to the Count Question Resolution program and geographic program revisions. Hispanic origin is considered an ethnicity, not a race. Hispanics may be of any race. Responses of 'Some Other Race' from the 2010 Census are modified. This results in differences between the population for specific race categories shown for the 2010 Census population in this file versus those in the original 2010 Census data. For more information, see http://www.census.gov/popest/data/historical/files/MRSF-01-US1.pdf. // For detailed information about the methods used to create the population estimates, see http://www.census.gov/popest/methodology/index.html. // Each year, the Census Bureau's Population Estimates Program (PEP) utilizes current data on births, deaths, and migration to calculate population change since the most recent decennial census, and produces a time series of estimates of population. The annual time series of estimates begins with the most recent decennial census data and extends to the vintage year. The vintage year (e.g., V2013) refers to the final year of the time series. The reference date for all estimates is July 1, unless otherwise specified. With each new issue of estimates, the Census Bureau revises estimates for years back to the last census. As each vintage of estimates includes all years since the most recent decennial census, the latest vintage of data available supersedes all previously produced estimates for those dates. The Population Estimates Program provides additional information including historical and intercensal estimates, evaluation estimates, demographic analysis, and research papers on its website: http://www.census.gov/popest/index.html.",2014-10-22
"Vintage 2014 Population Estimates: State Population Estimates by Single Year of Age, Sex, 5 Races, and Hispanic Origin",pep/stchar5,2014,https://api.census.gov/data/2014/pep/stchar5,,"April 1, 2010 - Current","Annual State Resident Population Estimates for 5 Race Groups (5 Race Alone or in Combination Groups) by Age, Sex, and Hispanic Origin // Source: U.S. Census Bureau, Population Division // Note: 'In combination' means in combination with one or more other races. The sum of the five race groups adds to more than the total population because individuals may report more than one race. The estimates are based on the 2010 Census and reflect changes to the April 1, 2010 population due to the Count Question Resolution program and geographic program revisions. Hispanic origin is considered an ethnicity, not a race. Hispanics may be of any race. Responses of 'Some Other Race' from the 2010 Census are modified. This results in differences between the population for specific race categories shown for the 2010 Census population in this file versus those in the original 2010 Census data. For more information, see http://www.census.gov/popest/data/historical/files/MRSF-01-US1.pdf. // For detailed information about the methods used to create the population estimates, see http://www.census.gov/popest/methodology/index.html. // Each year, the Census Bureau's Population Estimates Program (PEP) utilizes current data on births, deaths, and migration to calculate population change since the most recent decennial census, and produces a time series of estimates of population. The annual time series of estimates begins with the most recent decennial census data and extends to the vintage year. The vintage year (e.g., V2013) refers to the final year of the time series. The reference date for all estimates is July 1, unless otherwise specified. With each new issue of estimates, the Census Bureau revises estimates for years back to the last census. As each vintage of estimates includes all years since the most recent decennial census, the latest vintage of data available supersedes all previously produced estimates for those dates. The Population Estimates Program provides additional information including historical and intercensal estimates, evaluation estimates, demographic analysis, and research papers on its website: http://www.census.gov/popest/index.html.",2015-06-09
"Vintage 2013 Population Estimates: State Population Estimates by Single Year of Age, Sex, 6 Races, and Hispanic Origin",pep/stchar6,2013,https://api.census.gov/data/2013/pep/stchar6,,"April 1, 2010 - Current","Annual State Resident Population Estimates for 6 Race Groups (5 Race Alone Groups and Two or More Races) by Age, Sex, and Hispanic Origin: April 1, 2010 to July 1, 2013 // File: 7/1/2013 State Characteristics Population Estimates // Source: U.S. Census Bureau, Population Division // Release Date: June 2014 // Note: The estimates are based on the 2010 Census and reflect changes to the April 1, 2010 population due to the Count Question Resolution program and geographic program revisions. Hispanic origin is considered an ethnicity, not a race. Hispanics may be of any race. Responses of 'Some Other Race' from the 2010 Census are modified. This results in differences between the population for specific race categories shown for the 2010 Census population in this file versus those in the original 2010 Census data. For more information, see http://www.census.gov/popest/data/historical/files/MRSF-01-US1.pdf. // For detailed information about the methods used to create the population estimates, see http://www.census.gov/popest/methodology/index.html. // Each year, the Census Bureau's Population Estimates Program (PEP) utilizes current data on births, deaths, and migration to calculate population change since the most recent decennial census, and produces a time series of estimates of population. The annual time series of estimates begins with the most recent decennial census data and extends to the vintage year. The vintage year (e.g., V2013) refers to the final year of the time series. The reference date for all estimates is July 1, unless otherwise specified. With each new issue of estimates, the Census Bureau revises estimates for years back to the last census. As each vintage of estimates includes all years since the most recent decennial census, the latest vintage of data available supersedes all previously produced estimates for those dates. The Population Estimates Program provides additional information including historical and intercensal estimates, evaluation estimates, demographic analysis, and research papers on its website: http://www.census.gov/popest/index.html.",2014-10-22
"Vintage 2014 Population Estimates: State Population Estimates by Single Year of Age, Sex, 6 Races, and Hispanic Origin",pep/stchar6,2014,https://api.census.gov/data/2014/pep/stchar6,,"April 1, 2010 - Current","Annual State Resident Population Estimates for 6 Race Groups (5 Race Alone Groups and Two or More Races) by Age, Sex, and Hispanic Origin // Source: U.S. Census Bureau, Population Division // Note: The estimates are based on the 2010 Census and reflect changes to the April 1, 2010 population due to the Count Question Resolution program and geographic program revisions. Hispanic origin is considered an ethnicity, not a race. Hispanics may be of any race. Responses of 'Some Other Race' from the 2010 Census are modified. This results in differences between the population for specific race categories shown for the 2010 Census population in this file versus those in the original 2010 Census data. For more information, see http://www.census.gov/popest/data/historical/files/MRSF-01-US1.pdf. // For detailed information about the methods used to create the population estimates, see http://www.census.gov/popest/methodology/index.html. // Each year, the Census Bureau's Population Estimates Program (PEP) utilizes current data on births, deaths, and migration to calculate population change since the most recent decennial census, and produces a time series of estimates of population. The annual time series of estimates begins with the most recent decennial census data and extends to the vintage year. The vintage year (e.g., V2013) refers to the final year of the time series. The reference date for all estimates is July 1, unless otherwise specified. With each new issue of estimates, the Census Bureau revises estimates for years back to the last census. As each vintage of estimates includes all years since the most recent decennial census, the latest vintage of data available supersedes all previously produced estimates for those dates. The Population Estimates Program provides additional information including historical and intercensal estimates, evaluation estimates, demographic analysis, and research papers on its website: http://www.census.gov/popest/index.html.",2015-06-09
Vintage 2013 Population Estimates: Subcounty Population Places and MCDs,pep/subcty,2013,https://api.census.gov/data/2013/pep/subcty,,"April 1, 2010 - Current","Subcounty Resident Population Estimates: April 1, 2010 to July 1, 2013 // File: 7/1/2013 Subcounty Population Estimates // Source: U.S. Census Bureau, Population Division // Release Date: May 2014 // Note: The estimates are based on the 2010 Census and reflect changes to the April 1, 2010 population due to the Count Question Resolution program and geographic program revisions. See Geographic Terms and Definitions at http://www.census.gov/popest/about/geo/terms.html for a list of the states that are included in each region and division. For functional status codes, see http://www.census.gov/geo/reference/codes/place.html. All geographic boundaries for these population estimates are as of January 1, 2013. An (X) in the 2010 Census field indicates a government that was formed or incorporated after the 2010 Census. See additional information on these areas in the Geographic Boundary Change Notes (http://www.census.gov/geo/reference/boundary-changes.html). For population estimates methodology statements, see http://www.census.gov/popest/methodology/index.html. // The estimates base populations for the unincorporated part of Gadsden County, FL and Rockwell City city, IA (located in Calhoun County) include different group quarters population than enumerated in the 2010 Census. After comparison with other Census Bureau data collection efforts, the Census Bureau determined that the 2010 Census enumeration of the group quarters population in these areas was incomplete. Although not eligible for the Count Question Resolution program, the Census Bureau concluded that including the additional group quarters population for these two areas into the population estimates base would provide more accurate estimates for each area. // Each year, the Census Bureau's Population Estimates Program (PEP) utilizes current data on births, deaths, and migration to calculate population change since the most recent decennial census, and produces a time series of estimates of population. The annual time series of estimates begins with the most recent decennial census data and extends to the vintage year. The vintage year (e.g., V2013) refers to the final year of the time series. The reference date for all estimates is July 1, unless otherwise specified. With each new issue of estimates, the Census Bureau revises estimates for years back to the last census. As each vintage of estimates includes all years since the most recent decennial census, the latest vintage of data available supersedes all previously produced estimates for those dates. The Population Estimates Program provides additional information including historical and intercensal estimates, evaluation estimates, demographic analysis, and research papers on its website: http://www.census.gov/popest/index.html.",2014-08-20
Vintage 2014 Population Estimates: Subcounty Population Places and MCDs,pep/subcty,2014,https://api.census.gov/data/2014/pep/subcty,,"April 1, 2010 - Current","Subcounty Resident Population Estimates // Source: U.S. Census Bureau, Population Division // Note: The estimates are based on the 2010 Census and reflect changes to the April 1, 2010 population due to the Count Question Resolution program and geographic program revisions. See Geographic Terms and Definitions at http://www.census.gov/popest/about/geo/terms.html for a list of the states that are included in each region and division. For functional status codes, see http://www.census.gov/geo/reference/codes/place.html. All geographic boundaries for these population estimates are as of current vintage year. An (X) in the 2010 Census field indicates a government that was formed or incorporated after the 2010 Census. See additional information on these areas in the Geographic Boundary Change Notes (http://www.census.gov/geo/reference/boundary-changes.html). For population estimates methodology statements, see http://www.census.gov/popest/methodology/index.html. // The estimates base populations for the unincorporated part of Gadsden County, FL and Rockwell City city, IA (located in Calhoun County) include different group quarters population than enumerated in the 2010 Census. After comparison with other Census Bureau data collection efforts, the Census Bureau determined that the 2010 Census enumeration of the group quarters population in these areas was incomplete. Although not eligible for the Count Question Resolution program, the Census Bureau concluded that including the additional group quarters population for these two areas into the population estimates base would provide more accurate estimates for each area. // Each year, the Census Bureau's Population Estimates Program (PEP) utilizes current data on births, deaths, and migration to calculate population change since the most recent decennial census, and produces a time series of estimates of population. The annual time series of estimates begins with the most recent decennial census data and extends to the vintage year. The vintage year (e.g., V2014) refers to the final year of the time series. The reference date for all estimates is July 1, unless otherwise specified. With each new issue of estimates, the Census Bureau revises estimates for years back to the last census. As each vintage of estimates includes all years since the most recent decennial census, the latest vintage of data available supersedes all previously produced estimates for those dates. The Population Estimates Program provides additional information including historical and intercensal estimates, evaluation estimates, demographic analysis, and research papers on its website: http://www.census.gov/popest/index.html.",2015-05-11
"National Population Projections: Projected Population by Age Group, Sex, Race, and Hispanic Origin for the United States: 2016-2060",popproj/agegroups,2017,https://api.census.gov/data/2017/popproj/agegroups,,unidentified,"Projected Population by Age Group, Sex, Race, and Hispanic Origin for the United States: 2016-2060 // Source: U.S. Census Bureau, Population Division // There are four projection scenarios: 1. Main series, 2. High Immigration series, 3. Low Immigration series, and 4. Zero Immigration series. // Note: 'In combination' means in combination with one or more other races. The sum of the five race-in-combination groups adds to more than the total population because individuals may report more than one race. Hispanic origin is considered an ethnicity, not a race. Hispanics may be of any race. // The projections generally do not precisely agree with population estimates available elsewhere on the Census Bureau website for methodological reasons. Where both estimates and projections are available for a given time reference, it is recommended that you use the population estimates as the measure of the current population. // For detailed information about the methods used to create the population projections, see https://www2.census.gov/programs-surveys/popproj/technical-documentation/methodology/methodstatement17.pdf. // Population projections are estimates of the population for future dates. They are typically based on an estimated population consistent with the most recent decennial census and are produced using the cohort-component method. Projections illustrate possible courses of population change based on assumptions about future births, deaths, net international migration, and domestic migration. The Population Estimates and Projections Program provides additional information on its website: https://www.census.gov/programs-surveys/popproj.html.",2019-10-03 06:53:37
2012 National Population Projections: Projected Births,popproj/births,2012,https://api.census.gov/data/2012/popproj/births,,"July 1, 2012 - July 1, 2060","Projected Births by Sex, Race, and Hispanic Origin for the United States: 2012 to 2060   File: 2012 National Population Projections  Source: U.S. Census Bureau, Population Division Release Date: December 2012  NOTE:  Hispanic origin is considered an ethnicity, not a race. Hispanics may be of any race.   The projections generally do not precisely agree with population estimates available elsewhere on the Census Bureau website for methodological reasons. Where both estimates and projections are available for a given time reference, we recommend that you use the population estimates as the measure of the current population.   For detailed information about the methods used to create the population projections, see  http://www.census.gov/population/projections/methodology/.  ***  The U.S. Census Bureau periodically produces projections of the United States resident population by age, sex, race, and Hispanic origin. Population projections are estimates of the population for future dates. They are typically based on an estimated population consistent with the most recent decennial census and are produced using the cohort-component method. Projections illustrate possible courses of population change based on assumptions about future births, deaths, net international migration, and domestic migration. In some cases, several series of projections are produced based on alternative assumptions for future fertility, life expectancy, net international migration, and (for state-level projections) state-to-state or domestic migration.  Additional information is available on the Population Projections website: http://www.census.gov/population/projections/.",2016-02-16
"National Population Projections: Projected Births by Sex, Race, and Hispanic Origin for the United States: 2016-2060",popproj/births,2017,https://api.census.gov/data/2017/popproj/births,,unidentified,"Projected Births by Sex, Race, and Hispanic Origin for the United States: 2016-2060 // Source: U.S. Census Bureau, Population Division // There are four projection scenarios: 1. Main series, 2. High Immigration series, 3. Low Immigration series, and 4. Zero Immigration series. // Note: Hispanic origin is considered an ethnicity, not a race. Hispanics may be of any race. All projected births are considered native born. // For detailed information about the methods used to create the population projections, see https://www2.census.gov/programs-surveys/popproj/technical-documentation/methodology/methodstatement17.pdf. // Population projections are estimates of the population for future dates. They are typically based on an estimated population consistent with the most recent decennial census and are produced using the cohort-component method. Projections illustrate possible courses of population change based on assumptions about future births, deaths, net international migration, and domestic migration. The Population Estimates and Projections Program provides additional information on its website: https://www.census.gov/programs-surveys/popproj.html.",2019-10-03 06:53:44
2012 National Population Projections: Projected Deaths,popproj/deaths,2012,https://api.census.gov/data/2012/popproj/deaths,,"July 1, 2012 - July 1, 2060","Projected Deaths by Single Year of Age, Sex, Race, and Hispanic Origin for the United States: 2012 to 2060  File: 2012 National Population Projections  Source: U.S. Census Bureau, Population Division Release Date: December 2012  NOTE:  Hispanic origin is considered an ethnicity, not a race. Hispanics may be of any race.   The projections generally do not precisely agree with population estimates available elsewhere on the Census Bureau website for methodological reasons. Where both estimates and projections are available for a given time reference, we recommend that you use the population estimates as the measure of the current population.   For detailed information about the methods used to create the population projections, see  http://www.census.gov/population/projections/methodology/.  ***  The U.S. Census Bureau periodically produces projections of the United States resident population by age, sex, race, and Hispanic origin. Population projections are estimates of the population for future dates. They are typically based on an estimated population consistent with the most recent decennial census and are produced using the cohort-component method. Projections illustrate possible courses of population change based on assumptions about future births, deaths, net international migration, and domestic migration. In some cases, several series of projections are produced based on alternative assumptions for future fertility, life expectancy, net international migration, and (for state-level projections) state-to-state or domestic migration.  Additional information is available on the Population Projections website: http://www.census.gov/population/projections/.",2016-02-16
"National Population Projections: Projected Population by Single Year of Age, Sex, Race, and Hispanic Origin for the United States: 2016-2060",popproj/deaths,2017,https://api.census.gov/data/2017/popproj/deaths,,unidentified,"Projected Deaths by Single Year of Age, Sex, Race, and Hispanic Origin for the United States: 2016-2060 // Source: U.S. Census Bureau, Population Division // There are four projection scenarios: 1. Main series, 2. High Immigration series, 3. Low Immigration series, and 4. Zero Immigration series. // Note: Hispanic origin is considered an ethnicity, not a race. Hispanics may be of any race. // For detailed information about the methods used to create the population projections, see https://www2.census.gov/programs-surveys/popproj/technical-documentation/methodology/methodstatement17.pdf. // Population projections are estimates of the population for future dates. They are typically based on an estimated population consistent with the most recent decennial census and are produced using the cohort-component method. Projections illustrate possible courses of population change based on assumptions about future births, deaths, net international migration, and domestic migration. The Population Estimates and Projections Program provides additional information on its website: https://www.census.gov/programs-surveys/popproj.html.",2019-10-03 06:53:51
"National Population Projections: Projected Population by Single Year of Age, Sex, Race, and Hispanic Origin, and Nativity for the United States: 2016-2060",popproj/nat,2017,https://api.census.gov/data/2017/popproj/nat,,unidentified,"Projected Population by Single Year of Age, Sex, Race, Hispanic Origin, and Nativity for the United States: 2016-2060 // Source: U.S. Census Bureau, Population Division // There are four projection scenarios: 1. Main series, 2. High Immigration series, 3. Low Immigration series, and 4. Zero Immigration series. // Note: Hispanic origin is considered an ethnicity, not a race. Hispanics may be of any race. // For detailed information about the methods used to create the population projections, see https://www2.census.gov/programs-surveys/popproj/technical-documentation/methodology/methodstatement17.pdf. // Population projections are estimates of the population for future dates. They are typically based on an estimated population consistent with the most recent decennial census and are produced using the cohort-component method. Projections illustrate possible courses of population change based on assumptions about future births, deaths, net international migration, and domestic migration. The Population Estimates and Projections Program provides additional information on its website: https://www.census.gov/programs-surveys/popproj.html.",2019-10-03 06:54:00
2012 National Population Projections: Projected Net International Migration by Single Year of age,popproj/nim,2012,https://api.census.gov/data/2012/popproj/nim,,"July 1, 2012 - July 1, 2060","Projected Net International Migration by Single Year of Age, Sex, Race, and Hispanic Origin for the United States: 2012 to 2060  File: 2012 National Population Projections  Source: U.S. Census Bureau, Population Division Release Date: December 2012  NOTE:  Hispanic origin is considered an ethnicity, not a race. Hispanics may be of any race.   The projections generally do not precisely agree with population estimates available elsewhere on the Census Bureau website for methodological reasons. Where both estimates and projections are available for a given time reference, we recommend that you use the population estimates as the measure of the current population.   For detailed information about the methods used to create the population projections, see  http://www.census.gov/population/projections/methodology/.  ***  The U.S. Census Bureau periodically produces projections of the United States resident population by age, sex, race, and Hispanic origin. Population projections are estimates of the population for future dates. They are typically based on an estimated population consistent with the most recent decennial census and are produced using the cohort-component method. Projections illustrate possible courses of population change based on assumptions about future births, deaths, net international migration, and domestic migration. In some cases, several series of projections are produced based on alternative assumptions for future fertility, life expectancy, net international migration, and (for state-level projections) state-to-state or domestic migration.  Additional information is available on the Population Projections website: http://www.census.gov/population/projections/.",2016-02-16
"National Population Projections: Projected Net International Migration by Single Year of Age, Sex, Race, and Hispanic Origin for the United States: 2016-2060",popproj/nim,2017,https://api.census.gov/data/2017/popproj/nim,,unidentified,"Projected Net International Migration by Single Year of Age, Sex, Race, and Hispanic Origin for the United States: 2016-2060 // Source: U.S. Census Bureau, Population Division // There are four projection scenarios: 1. Main series, 2. High Immigration series, 3. Low Immigration series, and 4. Zero Immigration series. // Note: Hispanic origin is considered an ethnicity, not a race. Hispanics may be of any race. // For detailed information about the methods used to create the population projections, see https://www2.census.gov/programs-surveys/popproj/technical-documentation/methodology/methodstatement17.pdf. // Population projections are estimates of the population for future dates. They are typically based on an estimated population consistent with the most recent decennial census and are produced using the cohort-component method. Projections illustrate possible courses of population change based on assumptions about future births, deaths, net international migration, and domestic migration. The Population Estimates and Projections Program provides additional information on its website: https://www.census.gov/programs-surveys/popproj.html.",2019-10-03 06:54:10
2012 National Population Projections: Projected Population by Single Year of Age,popproj/pop,2012,https://api.census.gov/data/2012/popproj/pop,,"July 1, 2012 - July 1, 2060","Projected Population by Single Year of Age, Sex, Race, and Hispanic Origin for the United States: 2012 to 2060  File: 2012 National Population Projections  Source: U.S. Census Bureau, Population Division Release Date: December 2012  NOTE:  Hispanic origin is considered an ethnicity, not a race. Hispanics may be of any race.   The projections generally do not precisely agree with population estimates available elsewhere on the Census Bureau website for methodological reasons. Where both estimates and projections are available for a given time reference, we recommend that you use the population estimates as the measure of the current population.   For detailed information about the methods used to create the population projections, see  http://www.census.gov/population/projections/methodology/.  ***  The U.S. Census Bureau periodically produces projections of the United States resident population by age, sex, race, and Hispanic origin. Population projections are estimates of the population for future dates. They are typically based on an estimated population consistent with the most recent decennial census and are produced using the cohort-component method. Projections illustrate possible courses of population change based on assumptions about future births, deaths, net international migration, and domestic migration. In some cases, several series of projections are produced based on alternative assumptions for future fertility, life expectancy, net international migration, and (for state-level projections) state-to-state or domestic migration.  Additional information is available on the Population Projections website: http://www.census.gov/population/projections/.",2016-02-16
"National Population Projections: Projected Population by Single Year of Age, Sex, Race, and Hispanic Origin for the United States: 2016-2060",popproj/pop,2017,https://api.census.gov/data/2017/popproj/pop,,unidentified,"Projected Population by Single Year of Age, Sex, Race, and Hispanic Origin for the United States: 2016 to 2060 // Source: U.S. Census Bureau, Population Division // There are four projection scenarios: 1. Main series, 2. High Immigration series, 3. Low Immigration series, and 4. Zero Immigration series. // Note: 'In combination' means in combination with one or more other races. The sum of the five race-in-combination groups adds to more than the total population because individuals may report more than one race. Hispanic origin is considered an ethnicity, not a race. Hispanics may be of any race. // The projections generally do not precisely agree with population estimates available elsewhere on the Census Bureau website for methodological reasons. Where both estimates and projections are available for a given time reference, it is recommended that you use the population estimates as the measure of the current population. // For detailed information about the methods used to create the population projections, see https://www2.census.gov/programs-surveys/popproj/technical-documentation/methodology/methodstatement17.pdf. // Population projections are estimates of the population for future dates. They are typically based on an estimated population consistent with the most recent decennial census and are produced using the cohort-component method. Projections illustrate possible courses of population change based on assumptions about future births, deaths, net international migration, and domestic migration. The Population Estimates and Projections Program provides additional information on its website: https://www.census.gov/programs-propproj.html",2019-10-03 06:54:17.0
2012 Public Elementary-Secondary Education Finance: Individual Unit Tables,pubschlfin,2012,https://api.census.gov/data/2012/pubschlfin,,2012/2012,"The survey covers all public school systems that provide elementary or secondary education (PK-12). The data include revenue by source (local property tax, monies from other school systems, private tuition and transportation payments, school lunch charges, direct state aid, and federal aid passed through the state government), expenditure by function and object (instruction, support service functions, salaries, and capital outlay), indebtedness, and cash and investments.",2014-09-30
2012 Survey of Business Owners: Company Summary,sbo,2012,https://api.census.gov/data/2012/sbo,,2012,"The Survey of Business Owners (SBO) provides the only comprehensive, regularly collected source of information on selected economic and demographic characteristics for businesses and business owners by gender, ethnicity, race, and veteran status. Data have been collected every 5 years since 1972, for years ending in '2' and '7' as part of the economic census. The program began as a special project for minority-owned businesses in 1969 and was incorporated into the economic census in 1972 along with the Survey of Women-Owned Businesses. Read more information about The Survey of Business Owners. https://www.census.gov/programs-surveys/sbo/about.html",2018-06-21
Economic Surveys: Survey of Business Owners: Survey of Business Owners Company Summary,sbo/cs,2012,https://api.census.gov/data/2012/sbo/cs,,unidentified,"The Survey of Business Owners (SBO) provides the only comprehensive, regularly collected source of information on selected economic and demographic characteristics for businesses and business owners by gender, ethnicity, race, and veteran status. Data have been collected every 5 years since 1972, for years ending in '2' and '7' as part of the economic census. The program began as a special project for minority-owned businesses in 1969 and was incorporated into the economic census in 1972 along with the Survey of Women-Owned Businesses. Read more information about The Survey of Business Owners. https://www.census.gov/programs-surveys/sbo/about.html",2018-09-04 00:00:00.0
Economic Surveys: Survey of Business Owners: Survey of Business Owners Characteristics of Business,sbo/cscb,2012,https://api.census.gov/data/2012/sbo/cscb,,unidentified,"The Survey of Business Owners (SBO) provides the only comprehensive, regularly collected source of information on selected economic and demographic characteristics for businesses and business owners by gender, ethnicity, race, and veteran status. Data have been collected every 5 years since 1972, for years ending in '2' and '7' as part of the economic census. The program began as a special project for minority-owned businesses in 1969 and was incorporated into the economic census in 1972 along with the Survey of Women-Owned Businesses. Read more information about The Survey of Business Owners. https://www.census.gov/programs-surveys/sbo/about.html",2018-09-04 00:00:00.0
